date,temp_max,precipitation,weather,wind,temp_min
2014-01-14,81.0,77.0,pc,4.0,81.0
2002-09-22,81.0,84.0,pc,3.0,81.0
2020-04-28,80.0,77.0,pc,3.0,80.0
2021-06-15,80.0,65.0,pc,15.0,80.0
2015-10-06,80.0,82.0,playstation-4,2.0,80.0
2014-06-23,80.0,69.0,pc,11.0,80.0
2008-05-20,80.0,73.0,pc,7.0,80.0
2012-06-18,80.0,77.0,pc,3.0,80.0
2007-10-23,80.0,80.0,xbox-360,0.0,80.0
2017-03-20,80.0,55.0,pc,25.0,80.0
2006-10-17,80.0,78.0,pc,2.0,80.0
2018-06-27,80.0,78.0,pc,2.0,80.0
2019-06-21,80.0,64.0,switch,16.0,80.0
2017-05-19,80.0,79.0,pc,1.0,80.0
2019-12-12,80.0,78.0,pc,2.0,80.0
2001-10-31,80.0,85.0,playstation-2,5.0,80.0
2009-06-17,80.0,76.0,xbox-360,4.0,80.0
2016-03-30,80.0,71.0,pc,9.0,80.0
2004-03-30,80.0,84.0,pc,4.0,80.0
2001-08-14,80.0,81.0,pc,1.0,80.0
1999-10-05,80.0,83.0,pc,3.0,80.0
2021-01-21,80.0,65.0,pc,15.0,80.0
2016-11-04,80.0,54.0,pc,26.0,80.0
2016-11-10,80.0,78.0,pc,2.0,80.0
2019-05-28,80.0,83.0,pc,3.0,80.0
2015-04-16,80.0,77.0,pc,3.0,80.0
2020-01-17,80.0,80.0,switch,0.0,80.0
2019-05-28,80.0,78.0,playstation-4,2.0,80.0
2017-03-03,80.0,82.0,switch,2.0,80.0
2015-08-18,80.0,73.0,pc,7.0,80.0
2008-01-10,80.0,70.0,pc,10.0,80.0
2009-10-20,80.0,82.0,xbox-360,2.0,80.0
2018-04-04,80.0,80.0,switch,0.0,80.0
2004-08-17,80.0,84.0,playstation-2,4.0,80.0
2015-04-14,80.0,84.0,pc,4.0,80.0
2009-08-18,80.0,76.0,pc,4.0,80.0
2015-08-30,80.0,60.0,playstation-4,20.0,80.0
2019-12-06,80.0,82.0,switch,2.0,80.0
2005-08-16,80.0,78.0,pc,2.0,80.0
2018-11-06,80.0,80.0,playstation-4,0.0,80.0
2003-11-04,80.0,74.0,playstation-2,6.0,80.0
2007-02-22,80.0,74.0,pc,6.0,80.0
2002-07-29,80.0,76.0,playstation-2,4.0,80.0
2015-06-30,80.0,76.0,playstation-4,4.0,80.0
2003-10-28,80.0,78.0,pc,2.0,80.0
2020-10-23,80.0,73.0,pc,7.0,80.0
2019-05-28,80.0,79.0,playstation-4,1.0,80.0
2018-05-24,80.0,86.0,switch,6.0,80.0
2004-11-04,80.0,71.0,pc,9.0,80.0
2006-11-07,80.0,59.0,pc,21.0,80.0
2018-03-02,80.0,76.0,pc,4.0,80.0
2015-08-24,80.0,79.0,pc,1.0,80.0
2012-11-13,80.0,83.0,xbox-360,3.0,80.0
2013-09-04,80.0,83.0,pc,3.0,80.0
2006-04-07,80.0,84.0,pc,4.0,80.0
2013-08-13,80.0,87.0,pc,7.0,80.0
2005-07-25,80.0,76.0,pc,4.0,80.0
2013-11-12,80.0,72.0,playstation-4,8.0,80.0
2008-09-24,80.0,81.0,xbox-360,1.0,80.0
2010-02-10,80.0,63.0,xbox-360,17.0,80.0
2018-05-17,80.0,79.0,switch,1.0,80.0
2020-07-14,80.0,74.0,playstation-4,6.0,80.0
2009-05-14,80.0,79.0,pc,1.0,80.0
2019-01-11,80.0,71.0,switch,9.0,80.0
2019-11-15,80.0,43.0,switch,37.0,80.0
2002-11-06,80.0,80.0,pc,0.0,80.0
2018-09-14,80.0,86.0,switch,6.0,80.0
2008-09-16,80.0,70.0,pc,10.0,80.0
2019-04-16,80.0,71.0,playstation-4,9.0,80.0
2018-03-05,80.0,77.0,playstation-4,3.0,80.0
2021-07-08,80.0,63.0,switch,17.0,80.0
2018-11-30,80.0,82.0,switch,2.0,80.0
2019-02-14,80.0,67.0,pc,13.0,80.0
2006-02-28,80.0,80.0,pc,0.0,80.0
2013-10-17,80.0,79.0,pc,1.0,80.0
2015-09-10,80.0,75.0,pc,5.0,80.0
2015-09-02,80.0,63.0,pc,17.0,80.0
2004-11-02,80.0,86.0,playstation-2,6.0,80.0
2004-06-23,80.0,78.0,pc,2.0,80.0
2019-11-15,80.0,46.0,switch,34.0,80.0
2001-03-26,80.0,79.0,playstation-2,1.0,80.0
2020-05-28,80.0,80.0,switch,0.0,80.0
2007-03-05,80.0,84.0,pc,4.0,80.0
2017-08-10,80.0,79.0,switch,1.0,80.0
2012-07-13,80.0,71.0,pc,9.0,80.0
2021-03-16,80.0,72.0,switch,8.0,80.0
2016-06-28,80.0,69.0,playstation-4,11.0,80.0
2006-05-05,80.0,76.0,pc,4.0,80.0
2015-08-25,80.0,77.0,playstation-4,3.0,80.0
2004-12-01,80.0,67.0,pc,13.0,80.0
2003-08-14,80.0,72.0,pc,8.0,80.0
2015-03-31,80.0,77.0,playstation-4,3.0,80.0
2013-04-16,80.0,83.0,pc,3.0,80.0
2017-05-26,80.0,78.0,playstation-4,2.0,80.0
2018-08-28,80.0,86.0,switch,6.0,80.0
2013-06-25,80.0,22.0,pc,58.0,80.0
2012-10-30,80.0,85.0,pc,5.0,80.0
2006-06-12,80.0,74.0,xbox-360,6.0,80.0
2019-07-30,80.0,85.0,pc,5.0,80.0
2021-03-25,80.0,87.0,pc,7.0,80.0
2020-06-25,80.0,81.0,switch,1.0,80.0
2020-05-05,80.0,80.0,pc,0.0,80.0
2018-03-20,80.0,71.0,playstation-4,9.0,80.0
2019-05-10,80.0,81.0,switch,1.0,80.0
2016-03-24,80.0,78.0,pc,2.0,80.0
2013-10-22,80.0,56.0,pc,24.0,80.0
2005-05-18,80.0,77.0,pc,3.0,80.0
2001-11-04,80.0,76.0,pc,4.0,80.0
2020-06-02,80.0,50.0,pc,30.0,80.0
2018-11-27,80.0,82.0,switch,2.0,80.0
2005-10-02,80.0,75.0,pc,5.0,80.0
2014-10-30,80.0,74.0,pc,6.0,80.0
2021-07-29,80.0,80.0,switch,0.0,80.0
2017-01-20,80.0,81.0,playstation-4,1.0,80.0
2018-09-14,80.0,52.0,playstation-4,28.0,80.0
2014-08-25,80.0,65.0,pc,15.0,80.0
2005-09-26,80.0,90.0,pc,10.0,80.0
2006-10-17,80.0,68.0,pc,12.0,80.0
2019-11-15,80.0,46.0,switch,34.0,80.0
2019-09-05,80.0,72.0,pc,8.0,80.0
2004-11-16,80.0,89.0,pc,9.0,80.0
2016-05-31,80.0,72.0,playstation-4,8.0,80.0
2016-12-08,80.0,88.0,pc,8.0,80.0
2004-02-17,80.0,87.0,playstation-2,7.0,80.0
2011-02-28,80.0,77.0,pc,3.0,80.0
2019-01-10,80.0,31.0,pc,49.0,80.0
2009-11-11,80.0,80.0,xbox-360,0.0,80.0
2016-06-07,80.0,74.0,pc,6.0,80.0
2006-07-19,80.0,81.0,xbox-360,1.0,80.0
2013-10-01,80.0,58.0,xbox-360,22.0,80.0
2012-02-01,80.0,62.0,xbox-360,18.0,80.0
2011-07-11,80.0,76.0,pc,4.0,80.0
2021-07-28,80.0,55.0,pc,25.0,80.0
2020-08-13,80.0,72.0,switch,8.0,80.0
2017-09-12,80.0,78.0,pc,2.0,80.0
2018-08-10,80.0,20.0,playstation-4,60.0,80.0
2017-12-21,80.0,79.0,switch,1.0,80.0
2013-05-22,80.0,77.0,pc,3.0,80.0
2009-03-16,80.0,80.0,pc,0.0,80.0
2014-04-29,80.0,52.0,playstation-4,28.0,80.0
2008-11-07,80.0,74.0,pc,6.0,80.0
2003-08-05,80.0,86.0,playstation-2,6.0,80.0
2009-10-30,80.0,75.0,pc,5.0,80.0
1996-07-31,80.0,83.0,pc,3.0,80.0
2003-03-17,80.0,81.0,playstation-2,1.0,80.0
2003-01-14,80.0,88.0,playstation-2,8.0,80.0
2009-02-25,80.0,73.0,pc,7.0,80.0
2018-11-16,80.0,63.0,switch,17.0,80.0
2017-11-10,80.0,50.0,pc,30.0,80.0
2017-08-15,80.0,65.0,pc,15.0,80.0
2019-12-17,80.0,69.0,playstation-4,11.0,80.0
2020-09-29,80.0,84.0,switch,4.0,80.0
2018-05-15,80.0,79.0,playstation-4,1.0,80.0
2012-11-28,80.0,77.0,pc,3.0,80.0
2018-12-24,80.0,80.0,switch,0.0,80.0
2019-01-10,80.0,81.0,pc,1.0,80.0
2012-02-07,80.0,78.0,xbox-360,2.0,80.0
2007-10-03,80.0,82.0,playstation-2,2.0,80.0
2010-06-02,80.0,87.0,xbox-360,7.0,80.0
2014-03-31,80.0,80.0,pc,0.0,80.0
2015-10-29,80.0,88.0,pc,8.0,80.0
2014-03-21,80.0,80.0,playstation-4,0.0,80.0
2019-08-29,80.0,82.0,switch,2.0,80.0
2015-10-20,80.0,62.0,playstation-4,18.0,80.0
2016-11-11,80.0,77.0,pc,3.0,80.0
2002-11-14,80.0,85.0,pc,5.0,80.0
2002-03-21,80.0,83.0,playstation-2,3.0,80.0
2002-05-20,80.0,72.0,pc,8.0,80.0
2001-12-06,80.0,85.0,playstation-2,5.0,80.0
2019-08-13,80.0,82.0,pc,2.0,80.0
2017-08-30,80.0,76.0,pc,4.0,80.0
2000-09-30,80.0,87.0,pc,7.0,80.0
2015-03-10,80.0,81.0,playstation-4,1.0,80.0
2010-02-24,80.0,76.0,xbox-360,4.0,80.0
2016-11-29,80.0,61.0,pc,19.0,80.0
2010-10-12,80.0,73.0,xbox-360,7.0,80.0
2018-02-22,80.0,77.0,switch,3.0,80.0
2006-11-17,80.0,88.0,pc,8.0,80.0
2013-05-29,80.0,80.0,pc,0.0,80.0
2014-11-07,80.0,62.0,pc,18.0,80.0
2004-09-17,80.0,70.0,pc,10.0,80.0
2019-05-30,79.0,70.0,pc,9.0,79.0
2018-06-25,79.0,74.0,pc,5.0,79.0
2017-05-02,79.0,75.0,playstation-4,4.0,79.0
2017-12-12,79.0,64.0,pc,15.0,79.0
2017-12-21,79.0,71.0,switch,8.0,79.0
2010-05-17,79.0,79.0,pc,0.0,79.0
2016-04-14,79.0,71.0,pc,8.0,79.0
2016-12-06,79.0,79.0,playstation-4,0.0,79.0
2004-06-22,79.0,79.0,playstation-2,0.0,79.0
2007-04-26,79.0,69.0,pc,10.0,79.0
2003-05-06,79.0,91.0,pc,12.0,79.0
2002-09-23,79.0,81.0,playstation-2,2.0,79.0
2002-08-27,79.0,75.0,playstation-2,4.0,79.0
2001-09-23,79.0,79.0,pc,0.0,79.0
2001-01-09,79.0,79.0,playstation-2,0.0,79.0
2000-11-07,79.0,77.0,pc,2.0,79.0
2008-11-11,79.0,75.0,xbox-360,4.0,79.0
2014-02-27,79.0,84.0,pc,5.0,79.0
2008-02-12,79.0,72.0,pc,7.0,79.0
2007-02-28,79.0,76.0,xbox-360,3.0,79.0
2013-10-08,79.0,79.0,xbox-360,0.0,79.0
2009-11-24,79.0,78.0,pc,1.0,79.0
2018-08-28,79.0,76.0,playstation-4,3.0,79.0
2017-08-28,79.0,71.0,playstation-4,8.0,79.0
2016-07-21,79.0,74.0,pc,5.0,79.0
2019-08-20,79.0,78.0,switch,1.0,79.0
2015-10-09,79.0,61.0,pc,18.0,79.0
2021-08-19,79.0,79.0,pc,0.0,79.0
2021-10-14,79.0,86.0,switch,7.0,79.0
2009-03-18,79.0,80.0,xbox-360,1.0,79.0
2018-05-17,79.0,73.0,switch,6.0,79.0
2014-05-20,79.0,77.0,pc,2.0,79.0
2018-02-16,79.0,79.0,switch,0.0,79.0
2013-08-29,79.0,81.0,pc,2.0,79.0
2017-12-19,79.0,71.0,playstation-4,8.0,79.0
2007-11-14,79.0,75.0,pc,4.0,79.0
2019-09-26,79.0,83.0,switch,4.0,79.0
2017-10-20,79.0,63.0,pc,16.0,79.0
2003-06-04,79.0,74.0,pc,5.0,79.0
2003-10-28,79.0,90.0,pc,11.0,79.0
2001-08-21,79.0,73.0,pc,6.0,79.0
2000-10-10,79.0,76.0,pc,3.0,79.0
2002-10-31,79.0,70.0,pc,9.0,79.0
2008-09-23,79.0,87.0,pc,8.0,79.0
2020-10-30,79.0,85.0,switch,6.0,79.0
2017-10-10,79.0,70.0,playstation-4,9.0,79.0
2016-11-01,78.0,58.0,pc,20.0,78.0
2016-09-13,78.0,57.0,playstation-4,21.0,78.0
2011-08-30,78.0,62.0,xbox-360,16.0,78.0
2008-02-12,78.0,84.0,xbox-360,6.0,78.0
2002-01-07,78.0,83.0,playstation-2,5.0,78.0
2021-02-17,78.0,82.0,switch,4.0,78.0
2020-08-21,78.0,78.0,switch,0.0,78.0
2018-05-08,78.0,61.0,playstation-4,17.0,78.0
2018-10-16,78.0,34.0,playstation-4,44.0,78.0
2017-12-11,78.0,51.0,pc,27.0,78.0
2017-10-06,78.0,85.0,pc,7.0,78.0
2019-01-17,78.0,75.0,switch,3.0,78.0
2017-05-02,78.0,50.0,playstation-4,28.0,78.0
2016-05-09,78.0,80.0,pc,2.0,78.0
2020-11-20,78.0,79.0,switch,1.0,78.0
2021-03-16,78.0,40.0,pc,38.0,78.0
2020-03-05,78.0,68.0,switch,10.0,78.0
2016-10-25,78.0,55.0,playstation-4,23.0,78.0
2020-07-10,78.0,78.0,playstation-4,0.0,78.0
2020-02-20,78.0,80.0,switch,2.0,78.0
2016-08-30,78.0,74.0,playstation-4,4.0,78.0
2020-03-03,78.0,65.0,playstation-4,13.0,78.0
2004-03-16,78.0,76.0,playstation-2,2.0,78.0
2013-08-13,78.0,68.0,pc,10.0,78.0
2003-06-17,78.0,77.0,pc,1.0,78.0
2021-09-17,78.0,77.0,switch,1.0,78.0
2021-02-23,78.0,84.0,switch,6.0,78.0
2016-09-29,78.0,83.0,pc,5.0,78.0
2018-12-12,78.0,82.0,pc,4.0,78.0
2020-07-16,78.0,65.0,pc,13.0,78.0
2020-10-13,78.0,48.0,pc,30.0,78.0
2017-05-02,78.0,74.0,switch,4.0,78.0
2006-03-22,78.0,55.0,xbox-360,23.0,78.0
2013-07-24,78.0,70.0,pc,8.0,78.0
2006-06-06,78.0,73.0,pc,5.0,78.0
2020-07-30,78.0,76.0,playstation-4,2.0,78.0
2009-10-27,78.0,52.0,pc,26.0,78.0
2003-03-25,78.0,90.0,playstation-2,12.0,78.0
2019-03-14,78.0,78.0,switch,0.0,78.0
2002-11-19,78.0,66.0,playstation-2,12.0,78.0
2001-10-31,78.0,73.0,pc,5.0,78.0
2002-02-03,78.0,75.0,pc,3.0,78.0
2000-10-25,78.0,75.0,playstation-2,3.0,78.0
2014-06-03,78.0,65.0,playstation-4,13.0,78.0
2002-10-15,78.0,84.0,playstation-2,6.0,78.0
2001-04-30,78.0,74.0,playstation-2,4.0,78.0
2008-04-15,78.0,74.0,pc,4.0,78.0
2018-06-19,78.0,80.0,switch,2.0,78.0
2017-11-28,78.0,84.0,switch,6.0,78.0
2018-05-22,78.0,60.0,pc,18.0,78.0
2003-12-08,78.0,85.0,pc,7.0,78.0
2020-10-28,78.0,84.0,switch,6.0,78.0
2020-11-26,78.0,78.0,switch,0.0,78.0
2001-07-01,78.0,75.0,pc,3.0,78.0
2003-02-16,78.0,66.0,playstation-2,12.0,78.0
2020-04-09,78.0,80.0,pc,2.0,78.0
2020-01-31,78.0,59.0,switch,19.0,78.0
2011-09-30,78.0,73.0,pc,5.0,78.0
2017-03-09,78.0,77.0,switch,1.0,78.0
2019-07-30,78.0,70.0,switch,8.0,78.0
2007-10-30,78.0,85.0,xbox-360,7.0,78.0
2006-06-26,77.0,81.0,pc,4.0,77.0
2009-09-30,78.0,78.0,xbox-360,0.0,78.0
2004-11-12,77.0,69.0,pc,8.0,77.0
2020-07-14,77.0,83.0,switch,6.0,77.0
2017-10-24,77.0,70.0,playstation-4,7.0,77.0
2019-04-09,77.0,57.0,pc,20.0,77.0
2015-02-04,77.0,77.0,pc,0.0,77.0
2008-09-09,77.0,87.0,playstation-2,10.0,77.0
2016-08-11,77.0,74.0,pc,3.0,77.0
2005-11-22,77.0,72.0,xbox-360,5.0,77.0
2015-02-25,77.0,75.0,pc,2.0,77.0
2017-10-10,77.0,77.0,switch,0.0,77.0
2020-01-14,77.0,68.0,playstation-4,9.0,77.0
2019-01-24,77.0,75.0,pc,2.0,77.0
2018-04-12,77.0,79.0,pc,2.0,77.0
2004-09-21,77.0,85.0,playstation-2,8.0,77.0
2002-09-09,77.0,77.0,pc,0.0,77.0
2001-10-14,77.0,83.0,playstation-2,6.0,77.0
2003-03-23,77.0,77.0,pc,0.0,77.0
2000-12-14,77.0,66.0,pc,11.0,77.0
2019-03-26,77.0,84.0,pc,7.0,77.0
2017-01-31,77.0,55.0,playstation-4,22.0,77.0
2012-03-13,77.0,85.0,xbox-360,8.0,77.0
2002-09-10,77.0,87.0,pc,10.0,77.0
2008-10-07,77.0,75.0,xbox-360,2.0,77.0
2016-05-17,77.0,69.0,playstation-4,8.0,77.0
2019-08-13,77.0,55.0,pc,22.0,77.0
2016-02-16,77.0,36.0,playstation-4,41.0,77.0
2005-08-30,77.0,74.0,pc,3.0,77.0
2019-11-05,77.0,77.0,pc,0.0,77.0
2018-04-20,77.0,69.0,switch,8.0,77.0
2009-07-07,77.0,75.0,pc,2.0,77.0
2007-04-25,77.0,58.0,xbox-360,19.0,77.0
2006-10-18,77.0,77.0,xbox-360,0.0,77.0
2013-10-21,77.0,66.0,pc,11.0,77.0
2010-06-23,77.0,74.0,xbox-360,3.0,77.0
2011-11-04,77.0,85.0,xbox-360,8.0,77.0
2021-10-14,77.0,77.0,switch,0.0,77.0
2003-03-10,78.0,77.0,pc,1.0,78.0
2020-10-29,77.0,77.0,switch,0.0,77.0
2016-02-23,77.0,66.0,playstation-4,11.0,77.0
2021-01-28,77.0,61.0,pc,16.0,77.0
2020-04-16,77.0,78.0,pc,1.0,77.0
2016-06-13,77.0,65.0,pc,12.0,77.0
2009-12-15,77.0,81.0,pc,4.0,77.0
2006-05-23,77.0,80.0,pc,3.0,77.0
2021-06-11,77.0,80.0,switch,3.0,77.0
2020-10-02,77.0,77.0,playstation-4,0.0,77.0
2000-10-30,77.0,65.0,pc,12.0,77.0
2009-06-29,77.0,77.0,pc,0.0,77.0
2001-10-30,77.0,80.0,playstation-2,3.0,77.0
2008-04-10,77.0,80.0,playstation-2,3.0,77.0
2011-03-01,77.0,78.0,xbox-360,1.0,77.0
2013-01-24,77.0,59.0,pc,18.0,77.0
2012-06-21,77.0,73.0,pc,4.0,77.0
2010-09-24,77.0,75.0,pc,2.0,77.0
2020-08-27,77.0,79.0,switch,2.0,77.0
2005-11-22,77.0,71.0,xbox-360,6.0,77.0
2016-07-07,77.0,79.0,pc,2.0,77.0
2016-03-28,77.0,84.0,pc,7.0,77.0
2016-04-21,77.0,75.0,pc,2.0,77.0
2018-11-16,77.0,57.0,pc,20.0,77.0
2017-11-17,77.0,80.0,playstation-4,3.0,77.0
2015-10-06,77.0,75.0,playstation-4,2.0,77.0
2005-09-06,77.0,73.0,pc,4.0,77.0
2018-02-27,77.0,81.0,switch,4.0,77.0
2005-06-06,77.0,88.0,pc,11.0,77.0
2005-11-22,77.0,76.0,xbox-360,1.0,77.0
2015-09-09,77.0,77.0,pc,0.0,77.0
2003-11-17,77.0,81.0,playstation-2,4.0,77.0
2003-11-13,77.0,85.0,playstation-2,8.0,77.0
2002-08-13,77.0,66.0,pc,11.0,77.0
2001-09-24,77.0,85.0,playstation-2,8.0,77.0
2001-06-27,77.0,80.0,pc,3.0,77.0
2007-10-31,77.0,78.0,xbox-360,1.0,77.0
2018-04-26,77.0,66.0,pc,11.0,77.0
2010-05-26,77.0,84.0,xbox-360,7.0,77.0
2011-10-13,77.0,60.0,pc,17.0,77.0
2003-08-26,77.0,57.0,pc,20.0,77.0
2020-04-23,77.0,47.0,pc,30.0,77.0
2018-05-01,77.0,65.0,playstation-4,12.0,77.0
2005-02-07,77.0,81.0,playstation-2,4.0,77.0
2008-03-11,77.0,75.0,playstation-2,2.0,77.0
2012-07-04,77.0,74.0,pc,3.0,77.0
2018-02-08,77.0,55.0,pc,22.0,77.0
2020-05-20,77.0,64.0,pc,13.0,77.0
2021-04-08,77.0,87.0,pc,10.0,77.0
2010-03-16,77.0,78.0,xbox-360,1.0,77.0
2015-05-12,77.0,71.0,playstation-4,6.0,77.0
2016-05-05,77.0,78.0,pc,1.0,77.0
2004-10-19,77.0,69.0,pc,8.0,77.0
2004-06-23,77.0,77.0,playstation-2,0.0,77.0
2008-06-03,77.0,84.0,playstation-2,7.0,77.0
2000-12-13,77.0,64.0,pc,13.0,77.0
2005-10-04,77.0,70.0,pc,7.0,77.0
2019-10-29,77.0,50.0,playstation-4,27.0,77.0
2000-05-16,77.0,85.0,pc,8.0,77.0
2011-10-18,77.0,76.0,xbox-360,1.0,77.0
2006-02-14,77.0,86.0,playstation-2,9.0,77.0
2013-11-18,77.0,76.0,pc,1.0,77.0
2009-05-01,77.0,79.0,pc,2.0,77.0
2016-07-28,77.0,78.0,pc,1.0,77.0
2012-06-25,77.0,73.0,pc,4.0,77.0
2018-11-08,77.0,80.0,switch,3.0,77.0
2011-09-13,77.0,81.0,xbox-360,4.0,77.0
2015-03-10,77.0,70.0,playstation-4,7.0,77.0
2019-10-17,77.0,73.0,pc,4.0,77.0
2007-01-17,77.0,78.0,xbox-360,1.0,77.0
2011-11-04,77.0,78.0,pc,1.0,77.0
2011-06-15,77.0,82.0,xbox-360,5.0,77.0
2014-10-14,77.0,74.0,playstation-4,3.0,77.0
2015-01-23,77.0,74.0,pc,3.0,77.0
2015-12-21,77.0,73.0,pc,4.0,77.0
2009-03-25,77.0,72.0,xbox-360,5.0,77.0
2004-06-30,77.0,78.0,pc,1.0,77.0
2003-08-13,77.0,85.0,playstation-2,8.0,77.0
2002-11-06,77.0,69.0,pc,8.0,77.0
2003-03-27,77.0,73.0,pc,4.0,77.0
2020-07-30,77.0,80.0,playstation-4,3.0,77.0
2005-07-26,77.0,85.0,playstation-2,8.0,77.0
2018-05-22,77.0,82.0,switch,5.0,77.0
2017-03-21,77.0,75.0,playstation-4,2.0,77.0
2015-03-20,77.0,54.0,pc,23.0,77.0
2004-10-26,77.0,65.0,pc,12.0,77.0
2004-10-05,77.0,60.0,pc,17.0,77.0
2017-04-27,77.0,46.0,pc,31.0,77.0
2013-06-30,77.0,75.0,pc,2.0,77.0
2017-07-27,77.0,78.0,switch,1.0,77.0
2020-06-25,77.0,58.0,pc,19.0,77.0
2005-04-02,77.0,70.0,pc,7.0,77.0
2011-03-22,77.0,60.0,pc,17.0,77.0
2012-05-01,77.0,68.0,pc,9.0,77.0
2014-12-15,77.0,86.0,pc,9.0,77.0
2009-06-24,77.0,88.0,xbox-360,11.0,77.0
2013-11-08,77.0,81.0,pc,4.0,77.0
2017-10-30,77.0,68.0,pc,9.0,77.0
2001-11-20,77.0,88.0,pc,11.0,77.0
2000-06-30,77.0,71.0,pc,6.0,77.0
2010-12-22,77.0,69.0,xbox-360,8.0,77.0
2011-06-29,76.0,80.0,xbox-360,4.0,76.0
2004-09-20,76.0,83.0,pc,7.0,76.0
2012-06-19,76.0,76.0,pc,0.0,76.0
2021-06-22,76.0,76.0,switch,0.0,76.0
2008-11-04,76.0,68.0,playstation-2,8.0,76.0
2005-09-27,76.0,88.0,playstation-2,12.0,76.0
2019-03-29,76.0,63.0,pc,13.0,76.0
2017-05-17,76.0,65.0,pc,11.0,76.0
2019-04-03,76.0,75.0,switch,1.0,76.0
2014-03-24,76.0,75.0,pc,1.0,76.0
2014-08-29,76.0,66.0,pc,10.0,76.0
2010-04-05,76.0,74.0,pc,2.0,76.0
2006-08-02,76.0,69.0,xbox-360,7.0,76.0
2016-10-25,76.0,74.0,playstation-4,2.0,76.0
2019-04-25,76.0,49.0,pc,27.0,76.0
2002-04-15,76.0,77.0,playstation-2,1.0,76.0
2021-05-05,76.0,76.0,switch,0.0,76.0
2017-06-21,76.0,76.0,pc,0.0,76.0
2013-09-02,76.0,43.0,pc,33.0,76.0
2019-09-27,76.0,70.0,playstation-4,6.0,76.0
2017-09-26,76.0,75.0,pc,1.0,76.0
2006-04-12,76.0,69.0,pc,7.0,76.0
2021-07-08,76.0,63.0,playstation-4,13.0,76.0
2009-09-22,76.0,66.0,pc,10.0,76.0
2008-01-21,76.0,76.0,pc,0.0,76.0
2020-02-28,76.0,61.0,pc,15.0,76.0
2015-07-16,76.0,70.0,pc,6.0,76.0
2008-09-16,76.0,76.0,pc,0.0,76.0
2016-08-24,76.0,76.0,pc,0.0,76.0
2013-11-20,76.0,78.0,xbox-360,2.0,76.0
2003-05-06,76.0,85.0,playstation-2,9.0,76.0
2021-07-28,76.0,38.0,pc,38.0,76.0
2019-03-01,76.0,69.0,pc,7.0,76.0
2019-12-11,76.0,74.0,pc,2.0,76.0
2005-07-26,76.0,74.0,pc,2.0,76.0
2002-04-30,76.0,69.0,playstation-2,7.0,76.0
2002-08-12,76.0,79.0,playstation-2,3.0,76.0
2000-11-09,76.0,62.0,pc,14.0,76.0
2018-05-10,76.0,78.0,switch,2.0,76.0
2019-12-03,76.0,69.0,playstation-4,7.0,76.0
2018-10-25,76.0,72.0,switch,4.0,76.0
2015-01-14,76.0,70.0,pc,6.0,76.0
2015-07-28,76.0,86.0,pc,10.0,76.0
2016-09-27,76.0,71.0,pc,5.0,76.0
2021-09-10,76.0,81.0,switch,5.0,76.0
2021-02-23,76.0,69.0,pc,7.0,76.0
2013-04-16,76.0,50.0,xbox-360,26.0,76.0
2015-10-01,76.0,75.0,pc,1.0,76.0
2008-09-19,76.0,86.0,pc,10.0,76.0
2012-11-28,76.0,76.0,pc,0.0,76.0
2020-11-05,76.0,76.0,switch,0.0,76.0
2021-03-17,76.0,70.0,pc,6.0,76.0
2020-10-15,76.0,82.0,pc,6.0,76.0
2018-09-13,76.0,76.0,switch,0.0,76.0
2020-09-10,76.0,70.0,playstation-4,6.0,76.0
2017-03-09,76.0,77.0,switch,1.0,76.0
2017-10-17,76.0,84.0,playstation-4,8.0,76.0
2017-08-24,76.0,76.0,switch,0.0,76.0
2017-03-14,76.0,49.0,pc,27.0,76.0
2015-02-05,76.0,76.0,pc,0.0,76.0
2017-01-31,76.0,18.0,playstation-4,58.0,76.0
2016-12-06,76.0,69.0,playstation-4,7.0,76.0
2013-09-13,76.0,78.0,pc,2.0,76.0
2008-01-30,76.0,69.0,xbox-360,7.0,76.0
2010-06-29,76.0,84.0,xbox-360,8.0,76.0
2003-11-14,76.0,72.0,pc,4.0,76.0
2007-02-06,76.0,84.0,playstation-2,8.0,76.0
2001-11-22,76.0,86.0,playstation-2,10.0,76.0
2017-08-29,76.0,68.0,playstation-4,8.0,76.0
2018-10-05,76.0,71.0,switch,5.0,76.0
2018-06-08,76.0,77.0,switch,1.0,76.0
2013-08-06,76.0,71.0,pc,5.0,76.0
2008-05-21,76.0,76.0,xbox-360,0.0,76.0
2012-07-11,76.0,70.0,xbox-360,6.0,76.0
2006-06-12,76.0,75.0,pc,1.0,76.0
2017-08-08,76.0,76.0,playstation-4,0.0,76.0
2017-05-02,76.0,77.0,playstation-4,1.0,76.0
2006-03-07,76.0,83.0,playstation-2,7.0,76.0
2019-07-25,76.0,75.0,switch,1.0,76.0
2018-01-31,76.0,63.0,pc,13.0,76.0
2017-03-16,76.0,73.0,playstation-4,3.0,76.0
2015-02-10,76.0,72.0,playstation-4,4.0,76.0
2012-06-25,76.0,82.0,pc,6.0,76.0
2019-12-12,76.0,78.0,switch,2.0,76.0
2018-12-21,76.0,76.0,switch,0.0,76.0
2016-03-01,76.0,71.0,pc,5.0,76.0
2021-04-07,76.0,83.0,switch,7.0,76.0
2021-02-25,76.0,76.0,pc,0.0,76.0
2015-08-25,76.0,76.0,pc,0.0,76.0
2018-04-11,76.0,71.0,switch,5.0,76.0
